County,Year,Quarter,Period,Inflation_Rate,real_avg_price,Region,is_ni,transaction_count,avg_price
Donegal,2022,1,2022 Q1,5.77,163291.87,Republic of Ireland,False,270.0,155237.07
Donegal,2022,2,2022 Q2,7.97,163374.46,Republic of Ireland,False,325.0,159297.05
Donegal,2022,3,2022 Q3,8.7,165659.35,Republic of Ireland,False,356.0,165859.17
Donegal,2022,4,2022 Q4,8.8,184637.02,Republic of Ireland,False,325.0,176442.29
Donegal,2023,1,2023 Q1,7.97,170629.4,Republic of Ireland,False,256.0,168251.36
Donegal,2023,2,2023 Q2,6.63,166840.94,Republic of Ireland,False,299.0,162190.43
Donegal,2023,3,2023 Q3,6.23,196126.18,Republic of Ireland,False,305.0,173458.02
Donegal,2023,4,2023 Q4,4.5,180774.58,Republic of Ireland,False,323.0,172729.33
Donegal,2024,1,2024 Q1,3.47,177005.84,Republic of Ireland,False,258.0,168487.97
Donegal,2024,2,2024 Q2,2.47,191696.04,Republic of Ireland,False,299.0,173545.79
Donegal,2024,3,2024 Q3,1.53,197740.25,Republic of Ireland,False,285.0,187777.22
Donegal,2024,4,2024 Q4,1.03,210227.7,Republic of Ireland,False,345.0,189055.2
Donegal,2025,1,2025 Q1,1.9,201933.91,Republic of Ireland,False,202.0,182686.83
Donegal,2025,2,2025 Q2,1.9,249600.28,Republic of Ireland,False,306.0,187665.36
Donegal,2025,3,2025 Q3,2.13,200583.28,Republic of Ireland,False,295.0,184373.37
Donegal,2025,4,2025 Q4,3.05,219601.42,Republic of Ireland,False,121.0,210614.32
Dublin,2010,1,2010 Q1,-3.37,355195.81,Republic of Ireland,False,964.0,337164.27
Dublin,2010,2,2010 Q2,-1.33,356307.71,Republic of Ireland,False,1273.0,316153.25
Dublin,2010,3,2010 Q3,0.2,331185.06,Republic of Ireland,False,1447.0,318730.26
Dublin,2010,4,2010 Q4,0.93,302889.34,Republic of Ireland,False,1153.0,302575.21
Dublin,2011,1,2011 Q1,2.27,320444.17,Republic of Ireland,False,785.0,304903.63
Dublin,2011,2,2011 Q2,2.87,301063.72,Republic of Ireland,False,917.0,296196.68
Dublin,2011,3,2011 Q3,2.43,311278.12,Republic of Ireland,False,1305.0,299385.37
Dublin,2011,4,2011 Q4,2.7,282166.83,Republic of Ireland,False,1445.0,265833.15
Dublin,2012,1,2012 Q1,2.13,284167.1,Republic of Ireland,False,1048.0,258389.68
Dublin,2012,2,2012 Q2,1.8,253788.71,Republic of Ireland,False,1520.0,235679.0
Dublin,2012,3,2012 Q3,1.77,285441.77,Republic of Ireland,False,1755.0,267010.93
Dublin,2012,4,2012 Q4,1.07,279213.79,Republic of Ireland,False,2409.0,256665.55
Dublin,2013,1,2013 Q1,0.97,317533.5,Republic of Ireland,False,1162.0,253282.59
Dublin,2013,2,2013 Q2,0.53,327974.28,Republic of Ireland,False,1586.0,271210.22
Dublin,2013,3,2013 Q3,0.3,345809.1,Republic of Ireland,False,2214.0,287749.16
Dublin,2013,4,2013 Q4,0.23,316254.87,Republic of Ireland,False,2846.0,296025.69
Dublin,2014,1,2014 Q1,0.07,331743.16,Republic of Ireland,False,1696.0,273269.56
Dublin,2014,2,2014 Q2,0.37,338769.04,Republic of Ireland,False,2309.0,298013.33
Dublin,2014,3,2014 Q3,0.37,407157.94,Republic of Ireland,False,3050.0,328219.81
Dublin,2014,4,2014 Q4,-0.03,353446.17,Republic of Ireland,False,3917.0,296471.13
Dublin,2015,1,2015 Q1,-0.6,332599.48,Republic of Ireland,False,2729.0,300909.16
Dublin,2015,2,2015 Q2,-0.43,328444.29,Republic of Ireland,False,2744.0,298611.32
Dublin,2015,3,2015 Q3,-0.17,377767.47,Republic of Ireland,False,2953.0,343551.18
Dublin,2015,4,2015 Q4,-0.07,367666.65,Republic of Ireland,False,3030.0,321974.69
Dublin,2016,1,2016 Q1,-0.13,380222.49,Republic of Ireland,False,2522.0,316629.83
Dublin,2016,2,2016 Q2,0.17,407464.8,Republic of Ireland,False,2587.0,336012.62
Dublin,2016,3,2016 Q3,0.13,406919.13,Republic of Ireland,False,3027.0,366826.12
Dublin,2016,4,2016 Q4,-0.07,415814.22,Republic of Ireland,False,3415.0,342990.56
Dublin,2017,1,2017 Q1,0.57,405702.35,Republic of Ireland,False,2490.0,368068.27
Dublin,2017,2,2017 Q2,0.23,399733.32,Republic of Ireland,False,2635.0,368553.8
Dublin,2017,3,2017 Q3,0.2,421949.45,Republic of Ireland,False,3224.0,396511.56
Dublin,2017,4,2017 Q4,0.47,435866.71,Republic of Ireland,False,3552.0,389775.14
Dublin,2018,1,2018 Q1,0.23,415751.02,Republic of Ireland,False,2629.0,377332.79
Dublin,2018,2,2018 Q2,0.17,501521.59,Republic of Ireland,False,2645.0,387514.11
Dublin,2018,3,2018 Q3,0.77,467763.78,Republic of Ireland,False,3134.0,412757.82
Dublin,2018,4,2018 Q4,0.73,473260.1,Republic of Ireland,False,3441.0,391885.38
Dublin,2019,1,2019 Q1,0.83,413807.43,Republic of Ireland,False,2474.0,384443.72
Dublin,2019,2,2019 Q2,1.17,479182.52,Republic of Ireland,False,2987.0,373365.96
Dublin,2019,3,2019 Q3,0.7,531295.82,Republic of Ireland,False,3368.0,404794.35
Dublin,2019,4,2019 Q4,1.03,527438.21,Republic of Ireland,False,3479.0,391323.2
Dublin,2020,1,2020 Q1,1.03,527050.71,Republic of Ireland,False,2556.0,399922.5
Dublin,2020,2,2020 Q2,-0.3,518018.59,Republic of Ireland,False,1598.0,382812.29
Dublin,2020,3,2020 Q3,-0.93,581351.16,Republic of Ireland,False,2181.0,391910.56
Dublin,2020,4,2020 Q4,-1.13,512766.4,Republic of Ireland,False,3775.0,403984.91
Dublin,2021,1,2021 Q1,-0.23,510453.84,Republic of Ireland,False,2815.0,409392.8
Dublin,2021,2,2021 Q2,1.4,550699.94,Republic of Ireland,False,2736.0,423678.79
Dublin,2021,3,2021 Q3,2.93,531485.3,Republic of Ireland,False,3434.0,452522.45
Dublin,2021,4,2021 Q4,5.27,578690.45,Republic of Ireland,False,3794.0,445058.85
Dublin,2022,1,2022 Q1,5.77,506298.29,Republic of Ireland,False,2894.0,445963.43
Dublin,2022,2,2022 Q2,7.97,555040.75,Republic of Ireland,False,3189.0,445741.77
Dublin,2022,3,2022 Q3,8.7,581825.83,Republic of Ireland,False,3711.0,488767.5
Dublin,2022,4,2022 Q4,8.8,563264.33,Republic of Ireland,False,3622.0,474692.73
Dublin,2023,1,2023 Q1,7.97,585941.72,Republic of Ireland,False,2898.0,470705.91
Dublin,2023,2,2023 Q2,6.63,490226.51,Republic of Ireland,False,3285.0,451936.23
Dublin,2023,3,2023 Q3,6.23,574226.94,Republic of Ireland,False,3761.0,469650.31
Dublin,2023,4,2023 Q4,4.5,584054.85,Republic of Ireland,False,3726.0,482698.07
Dublin,2024,1,2024 Q1,3.47,562610.56,Republic of Ireland,False,2764.0,485791.22
Dublin,2024,2,2024 Q2,2.47,594803.77,Republic of Ireland,False,3146.0,481648.31
Dublin,2024,3,2024 Q3,1.53,610738.54,Republic of Ireland,False,3517.0,532958.69
Dublin,2024,4,2024 Q4,1.03,724143.9,Republic of Ireland,False,3759.0,530002.71
Dublin,2025,1,2025 Q1,1.9,591215.85,Republic of Ireland,False,2845.0,524846.16
Dublin,2025,2,2025 Q2,1.9,623847.45,Republic of Ireland,False,3075.0,534031.92
Dublin,2025,3,2025 Q3,2.13,668462.55,Republic of Ireland,False,3643.0,546410.86
Dublin,2025,4,2025 Q4,3.05,629622.28,Republic of Ireland,False,1395.0,548900.94
Galway,2010,1,2010 Q1,-3.37,244982.13,Republic of Ireland,False,110.0,235751.73
Galway,2010,2,2010 Q2,-1.33,223692.23,Republic of Ireland,False,135.0,232360.43
Galway,2010,3,2010 Q3,0.2,224868.4,Republic of Ireland,False,155.0,227388.19
Galway,2010,4,2010 Q4,0.93,210144.96,Republic of Ireland,False,165.0,209098.33
Galway,2011,1,2011 Q1,2.27,228273.87,Republic of Ireland,False,91.0,213291.77
Galway,2011,2,2011 Q2,2.87,202657.89,Republic of Ireland,False,145.0,182970.46
Galway,2011,3,2011 Q3,2.43,174852.85,Republic of Ireland,False,183.0,173643.44
Galway,2011,4,2011 Q4,2.7,176214.13,Republic of Ireland,False,234.0,173231.66
Galway,2012,1,2012 Q1,2.13,156506.34,Republic of Ireland,False,131.0,151206.11
Galway,2012,2,2012 Q2,1.8,157021.61,Republic of Ireland,False,181.0,157562.78
Galway,2012,3,2012 Q3,1.77,174207.86,Republic of Ireland,False,237.0,164739.38
Galway,2012,4,2012 Q4,1.07,162202.47,Republic of Ireland,False,335.0,158621.61
Galway,2013,1,2013 Q1,0.97,159561.28,Republic of Ireland,False,176.0,147412.05
Galway,2013,2,2013 Q2,0.53,148724.92,Republic of Ireland,False,263.0,145345.46
Galway,2013,3,2013 Q3,0.3,162426.55,Republic of Ireland,False,330.0,156505.88
Galway,2013,4,2013 Q4,0.23,154039.34,Republic of Ireland,False,434.0,150763.11
Galway,2014,1,2014 Q1,0.07,144148.92,Republic of Ireland,False,280.0,138138.35
Galway,2014,2,2014 Q2,0.37,150352.09,Republic of Ireland,False,380.0,150156.99
Galway,2014,3,2014 Q3,0.37,161750.19,Republic of Ireland,False,530.0,153644.84
Galway,2014,4,2014 Q4,-0.03,157875.23,Republic of Ireland,False,727.0,147774.02
Galway,2015,1,2015 Q1,-0.6,191409.22,Republic of Ireland,False,502.0,153559.88
Galway,2015,2,2015 Q2,-0.43,155543.09,Republic of Ireland,False,478.0,146916.19
Galway,2015,3,2015 Q3,-0.17,164862.99,Republic of Ireland,False,634.0,155657.96
Galway,2015,4,2015 Q4,-0.07,166619.21,Republic of Ireland,False,666.0,158223.12
Galway,2016,1,2016 Q1,-0.13,177027.98,Republic of Ireland,False,361.0,167205.3
Galway,2016,2,2016 Q2,0.17,182322.84,Republic of Ireland,False,512.0,156376.92
Galway,2016,3,2016 Q3,0.13,196629.97,Republic of Ireland,False,533.0,181635.73
Galway,2016,4,2016 Q4,-0.07,196106.31,Republic of Ireland,False,558.0,185426.35
Galway,2017,1,2017 Q1,0.57,212430.59,Republic of Ireland,False,432.0,186217.26
Galway,2017,2,2017 Q2,0.23,191144.53,Republic of Ireland,False,484.0,185739.27
Galway,2017,3,2017 Q3,0.2,209310.16,Republic of Ireland,False,618.0,191947.75
Galway,2017,4,2017 Q4,0.47,222296.75,Republic of Ireland,False,694.0,201341.14
Galway,2018,1,2018 Q1,0.23,210698.05,Republic of Ireland,False,401.0,196285.97
Galway,2018,2,2018 Q2,0.17,281946.01,Republic of Ireland,False,480.0,209879.17
Galway,2018,3,2018 Q3,0.77,231933.4,Republic of Ireland,False,586.0,215955.21
Galway,2018,4,2018 Q4,0.73,233295.15,Republic of Ireland,False,617.0,219991.88
Galway,2019,1,2019 Q1,0.83,241628.53,Republic of Ireland,False,448.0,219714.33
Galway,2019,2,2019 Q2,1.17,217850.6,Republic of Ireland,False,487.0,205184.19
Galway,2019,3,2019 Q3,0.7,277184.82,Republic of Ireland,False,541.0,228365.56
Galway,2019,4,2019 Q4,1.03,237928.5,Republic of Ireland,False,659.0,219223.18
Galway,2020,1,2020 Q1,1.03,247597.82,Republic of Ireland,False,437.0,226656.89
Galway,2020,2,2020 Q2,-0.3,240723.58,Republic of Ireland,False,263.0,221262.97
Galway,2020,3,2020 Q3,-0.93,257870.55,Republic of Ireland,False,362.0,221330.64
Galway,2020,4,2020 Q4,-1.13,252409.14,Republic of Ireland,False,631.0,227464.18
Galway,2021,1,2021 Q1,-0.23,253977.55,Republic of Ireland,False,452.0,228846.96
Galway,2021,2,2021 Q2,1.4,252172.37,Republic of Ireland,False,507.0,229250.99
Galway,2021,3,2021 Q3,2.93,273406.73,Republic of Ireland,False,524.0,250829.6
Galway,2021,4,2021 Q4,5.27,265873.54,Republic of Ireland,False,647.0,253778.6
Galway,2022,1,2022 Q1,5.77,264437.53,Republic of Ireland,False,447.0,263169.67
Galway,2022,2,2022 Q2,7.97,301142.02,Republic of Ireland,False,528.0,272171.17
Galway,2022,3,2022 Q3,8.7,278703.52,Republic of Ireland,False,547.0,287554.06
Galway,2022,4,2022 Q4,8.8,291837.2,Republic of Ireland,False,638.0,289661.71
Galway,2023,1,2023 Q1,7.97,286296.66,Republic of Ireland,False,462.0,294215.79
Galway,2023,2,2023 Q2,6.63,289530.28,Republic of Ireland,False,479.0,281055.78
Galway,2023,3,2023 Q3,6.23,292610.28,Republic of Ireland,False,541.0,285330.1
Galway,2023,4,2023 Q4,4.5,335335.97,Republic of Ireland,False,597.0,306230.95
Galway,2024,1,2024 Q1,3.47,314839.58,Republic of Ireland,False,411.0,303786.61
Galway,2024,2,2024 Q2,2.47,312452.83,Republic of Ireland,False,471.0,297168.03
Galway,2024,3,2024 Q3,1.53,355927.2,Republic of Ireland,False,507.0,325676.34
Galway,2024,4,2024 Q4,1.03,357356.2,Republic of Ireland,False,588.0,328002.3
Galway,2025,1,2025 Q1,1.9,343831.91,Republic of Ireland,False,362.0,327597.17
Galway,2025,2,2025 Q2,1.9,353664.62,Republic of Ireland,False,428.0,338759.26
Galway,2025,3,2025 Q3,2.13,363101.39,Republic of Ireland,False,519.0,364285.81
Galway,2025,4,2025 Q4,3.05,359025.83,Republic of Ireland,False,227.0,318005.06
Kerry,2010,1,2010 Q1,-3.37,199829.88,Republic of Ireland,False,83.0,183927.31
Kerry,2010,2,2010 Q2,-1.33,207933.59,Republic of Ireland,False,98.0,198944.53
Kerry,2010,3,2010 Q3,0.2,180895.21,Republic of Ireland,False,105.0,173180.26
Kerry,2010,4,2010 Q4,0.93,174385.76,Republic of Ireland,False,120.0,166684.52
Kerry,2011,1,2011 Q1,2.27,163540.3,Republic of Ireland,False,73.0,158802.47
Kerry,2011,2,2011 Q2,2.87,182158.12,Republic of Ireland,False,85.0,179599.76
Kerry,2011,3,2011 Q3,2.43,152505.25,Republic of Ireland,False,102.0,159096.38
Kerry,2011,4,2011 Q4,2.7,139647.08,Republic of Ireland,False,128.0,145662.5
Kerry,2012,1,2012 Q1,2.13,158518.51,Republic of Ireland,False,90.0,152640.12
Kerry,2012,2,2012 Q2,1.8,132053.83,Republic of Ireland,False,116.0,128395.47
Kerry,2012,3,2012 Q3,1.77,128572.22,Republic of Ireland,False,145.0,128116.34
Kerry,2012,4,2012 Q4,1.07,150346.68,Republic of Ireland,False,191.0,142851.05
Kerry,2013,1,2013 Q1,0.97,129161.72,Republic of Ireland,False,121.0,110202.55
Kerry,2013,2,2013 Q2,0.53,131805.55,Republic of Ireland,False,141.0,131791.36
Kerry,2013,3,2013 Q3,0.3,126470.95,Republic of Ireland,False,162.0,120227.1
Kerry,2013,4,2013 Q4,0.23,134052.19,Republic of Ireland,False,220.0,129408.21
Kerry,2014,1,2014 Q1,0.07,127254.98,Republic of Ireland,False,143.0,124863.74
Kerry,2014,2,2014 Q2,0.37,127857.18,Republic of Ireland,False,209.0,117650.0
Kerry,2014,3,2014 Q3,0.37,122837.56,Republic of Ireland,False,252.0,120191.43
Kerry,2014,4,2014 Q4,-0.03,128907.17,Republic of Ireland,False,341.0,118386.09
Kerry,2015,1,2015 Q1,-0.6,132464.73,Republic of Ireland,False,218.0,121120.1
Kerry,2015,2,2015 Q2,-0.43,140542.29,Republic of Ireland,False,264.0,123248.29
Kerry,2015,3,2015 Q3,-0.17,147528.11,Republic of Ireland,False,274.0,134118.06
Kerry,2015,4,2015 Q4,-0.07,133190.87,Republic of Ireland,False,327.0,125919.6
Kerry,2016,1,2016 Q1,-0.13,149790.45,Republic of Ireland,False,233.0,138796.48
Kerry,2016,2,2016 Q2,0.17,137828.89,Republic of Ireland,False,284.0,128713.6
Kerry,2016,3,2016 Q3,0.13,143353.11,Republic of Ireland,False,337.0,124267.32
Kerry,2016,4,2016 Q4,-0.07,157349.75,Republic of Ireland,False,329.0,143332.16
Kerry,2017,1,2017 Q1,0.57,145961.04,Republic of Ireland,False,243.0,137109.42
Kerry,2017,2,2017 Q2,0.23,137607.44,Republic of Ireland,False,380.0,120803.82
Kerry,2017,3,2017 Q3,0.2,158211.54,Republic of Ireland,False,325.0,152507.79
Kerry,2017,4,2017 Q4,0.47,168282.69,Republic of Ireland,False,359.0,159805.53
Kerry,2018,1,2018 Q1,0.23,147966.97,Republic of Ireland,False,274.0,145218.59
Kerry,2018,2,2018 Q2,0.17,155473.14,Republic of Ireland,False,325.0,150904.17
Kerry,2018,3,2018 Q3,0.77,173361.66,Republic of Ireland,False,297.0,161190.15
Kerry,2018,4,2018 Q4,0.73,180021.58,Republic of Ireland,False,330.0,165211.64
Kerry,2019,1,2019 Q1,0.83,181841.31,Republic of Ireland,False,225.0,163518.84
Kerry,2019,2,2019 Q2,1.17,184797.32,Republic of Ireland,False,266.0,178279.33
Kerry,2019,3,2019 Q3,0.7,184026.0,Republic of Ireland,False,339.0,172132.59
Kerry,2019,4,2019 Q4,1.03,186109.29,Republic of Ireland,False,369.0,175098.17
Kerry,2020,1,2020 Q1,1.03,170724.04,Republic of Ireland,False,256.0,167604.2
Kerry,2020,2,2020 Q2,-0.3,188449.54,Republic of Ireland,False,205.0,174023.49
Kerry,2020,3,2020 Q3,-0.93,203365.75,Republic of Ireland,False,253.0,178800.61
Kerry,2020,4,2020 Q4,-1.13,234119.87,Republic of Ireland,False,387.0,181194.38
Kerry,2021,1,2021 Q1,-0.23,195025.45,Republic of Ireland,False,290.0,177050.65
Kerry,2021,2,2021 Q2,1.4,204685.68,Republic of Ireland,False,313.0,195278.14
Kerry,2021,3,2021 Q3,2.93,229542.82,Republic of Ireland,False,342.0,207974.54
Kerry,2021,4,2021 Q4,5.27,240166.39,Republic of Ireland,False,379.0,209993.25
Kerry,2022,1,2022 Q1,5.77,219588.37,Republic of Ireland,False,311.0,218452.31
Kerry,2022,2,2022 Q2,7.97,227549.47,Republic of Ireland,False,330.0,227399.06
Kerry,2022,3,2022 Q3,8.7,233133.69,Republic of Ireland,False,343.0,229175.92
Kerry,2022,4,2022 Q4,8.8,234825.09,Republic of Ireland,False,360.0,237406.09
Kerry,2023,1,2023 Q1,7.97,237112.07,Republic of Ireland,False,298.0,236182.55
Kerry,2023,2,2023 Q2,6.63,252451.44,Republic of Ireland,False,253.0,246872.13
Kerry,2023,3,2023 Q3,6.23,270037.66,Republic of Ireland,False,326.0,241731.26
Kerry,2023,4,2023 Q4,4.5,273523.56,Republic of Ireland,False,340.0,247194.72
Kerry,2024,1,2024 Q1,3.47,239507.73,Republic of Ireland,False,252.0,247775.98
Kerry,2024,2,2024 Q2,2.47,243865.71,Republic of Ireland,False,285.0,243973.8
Kerry,2024,3,2024 Q3,1.53,264908.5,Republic of Ireland,False,282.0,261050.44
Kerry,2024,4,2024 Q4,1.03,320116.27,Republic of Ireland,False,334.0,287088.43
Kerry,2025,1,2025 Q1,1.9,274314.7,Republic of Ireland,False,222.0,272903.39
Kerry,2025,2,2025 Q2,1.9,336661.42,Republic of Ireland,False,269.0,281367.04
Kerry,2025,3,2025 Q3,2.13,334636.26,Republic of Ireland,False,250.0,281540.72
Kerry,2025,4,2025 Q4,3.05,435127.26,Republic of Ireland,False,96.0,319230.71
Kildare,2010,1,2010 Q1,-3.37,274355.55,Republic of Ireland,False,98.0,262754.54
Kildare,2010,2,2010 Q2,-1.33,240766.7,Republic of Ireland,False,123.0,259471.5
Kildare,2010,3,2010 Q3,0.2,227287.02,Republic of Ireland,False,189.0,238939.43
Kildare,2010,4,2010 Q4,0.93,234868.6,Republic of Ireland,False,150.0,253448.67
Kildare,2011,1,2011 Q1,2.27,242566.75,Republic of Ireland,False,97.0,214760.82
Kildare,2011,2,2011 Q2,2.87,231488.34,Republic of Ireland,False,120.0,231551.67
Kildare,2011,3,2011 Q3,2.43,219820.55,Republic of Ireland,False,144.0,215398.15
Kildare,2011,4,2011 Q4,2.7,200973.54,Republic of Ireland,False,183.0,196078.11
Kildare,2012,1,2012 Q1,2.13,179933.83,Republic of Ireland,False,120.0,181323.33
Kildare,2012,2,2012 Q2,1.8,183772.28,Republic of Ireland,False,132.0,171503.69
Kildare,2012,3,2012 Q3,1.77,187681.85,Republic of Ireland,False,198.0,179302.54
Kildare,2012,4,2012 Q4,1.07,201400.93,Republic of Ireland,False,334.0,183930.65
Kildare,2013,1,2013 Q1,0.97,173013.35,Republic of Ireland,False,134.0,172459.99
Kildare,2013,2,2013 Q2,0.53,191970.9,Republic of Ireland,False,166.0,188481.37
Kildare,2013,3,2013 Q3,0.3,195096.32,Republic of Ireland,False,255.0,188886.01
Kildare,2013,4,2013 Q4,0.23,211290.48,Republic of Ireland,False,360.0,194556.82
Kildare,2014,1,2014 Q1,0.07,192985.55,Republic of Ireland,False,204.0,169129.86
Kildare,2014,2,2014 Q2,0.37,227588.68,Republic of Ireland,False,264.0,216510.27
Kildare,2014,3,2014 Q3,0.37,226933.24,Republic of Ireland,False,372.0,210788.74
Kildare,2014,4,2014 Q4,-0.03,228050.8,Republic of Ireland,False,488.0,217700.26
Kildare,2015,1,2015 Q1,-0.6,261973.71,Republic of Ireland,False,389.0,190668.8
Kildare,2015,2,2015 Q2,-0.43,237202.19,Republic of Ireland,False,337.0,222269.92
Kildare,2015,3,2015 Q3,-0.17,259322.69,Republic of Ireland,False,413.0,236842.84
Kildare,2015,4,2015 Q4,-0.07,238200.85,Republic of Ireland,False,434.0,215928.4
Kildare,2016,1,2016 Q1,-0.13,261656.69,Republic of Ireland,False,295.0,218935.79
Kildare,2016,2,2016 Q2,0.17,249087.66,Republic of Ireland,False,376.0,228875.77
Kildare,2016,3,2016 Q3,0.13,249773.74,Republic of Ireland,False,381.0,232897.97
Kildare,2016,4,2016 Q4,-0.07,275877.15,Republic of Ireland,False,445.0,245304.68
Kildare,2017,1,2017 Q1,0.57,241571.26,Republic of Ireland,False,380.0,231935.18
Kildare,2017,2,2017 Q2,0.23,263633.4,Republic of Ireland,False,412.0,243005.08
Kildare,2017,3,2017 Q3,0.2,260500.54,Republic of Ireland,False,463.0,243684.45
Kildare,2017,4,2017 Q4,0.47,281272.77,Republic of Ireland,False,492.0,267264.31
Kildare,2018,1,2018 Q1,0.23,286441.29,Republic of Ireland,False,317.0,268985.27
Kildare,2018,2,2018 Q2,0.17,278187.3,Republic of Ireland,False,358.0,261333.57
Kildare,2018,3,2018 Q3,0.77,287499.64,Republic of Ireland,False,482.0,268029.7
Kildare,2018,4,2018 Q4,0.73,281532.69,Republic of Ireland,False,513.0,271122.55
Kildare,2019,1,2019 Q1,0.83,273412.26,Republic of Ireland,False,375.0,264288.89
Kildare,2019,2,2019 Q2,1.17,300339.47,Republic of Ireland,False,416.0,264671.49
Kildare,2019,3,2019 Q3,0.7,300204.65,Republic of Ireland,False,442.0,277798.07
Kildare,2019,4,2019 Q4,1.03,317964.17,Republic of Ireland,False,477.0,284015.32
Kildare,2020,1,2020 Q1,1.03,274741.44,Republic of Ireland,False,364.0,256808.19
Kildare,2020,2,2020 Q2,-0.3,313976.59,Republic of Ireland,False,242.0,251785.63
Kildare,2020,3,2020 Q3,-0.93,305485.08,Republic of Ireland,False,310.0,285186.02
Kildare,2020,4,2020 Q4,-1.13,341102.31,Republic of Ireland,False,544.0,298736.51
Kildare,2021,1,2021 Q1,-0.23,344489.32,Republic of Ireland,False,357.0,291329.19
Kildare,2021,2,2021 Q2,1.4,342255.54,Republic of Ireland,False,395.0,306830.41
Kildare,2021,3,2021 Q3,2.93,349746.43,Republic of Ireland,False,507.0,311120.19
Kildare,2021,4,2021 Q4,5.27,330969.93,Republic of Ireland,False,520.0,311271.58
Kildare,2022,1,2022 Q1,5.77,314096.32,Republic of Ireland,False,426.0,312784.53
Kildare,2022,2,2022 Q2,7.97,336994.59,Republic of Ireland,False,442.0,329517.63
Kildare,2022,3,2022 Q3,8.7,337343.24,Republic of Ireland,False,537.0,332691.99
Kildare,2022,4,2022 Q4,8.8,417490.64,Republic of Ireland,False,596.0,348222.69
Kildare,2023,1,2023 Q1,7.97,338758.54,Republic of Ireland,False,389.0,348684.88
Kildare,2023,2,2023 Q2,6.63,373175.01,Republic of Ireland,False,479.0,331091.5
Kildare,2023,3,2023 Q3,6.23,377279.26,Republic of Ireland,False,541.0,353796.8
Kildare,2023,4,2023 Q4,4.5,377160.46,Republic of Ireland,False,541.0,363008.99
Kildare,2024,1,2024 Q1,3.47,396348.52,Republic of Ireland,False,384.0,365315.11
Kildare,2024,2,2024 Q2,2.47,367118.18,Republic of Ireland,False,421.0,364057.31
Kildare,2024,3,2024 Q3,1.53,411305.45,Republic of Ireland,False,468.0,398501.68
Kildare,2024,4,2024 Q4,1.03,417576.5,Republic of Ireland,False,523.0,406255.84
Kildare,2025,1,2025 Q1,1.9,409513.96,Republic of Ireland,False,371.0,405574.71
Kildare,2025,2,2025 Q2,1.9,421291.71,Republic of Ireland,False,402.0,410989.72
