County,Year,Quarter,Period,transaction_count,avg_price,Inflation_Rate,real_avg_price,Region
Tipperary,2017,1,2017 Q1,316.0,127273.64,0.57,126552.29,Republic of Ireland
Tipperary,2017,2,2017 Q2,375.0,125576.67,0.23,125288.51,Republic of Ireland
Tipperary,2017,3,2017 Q3,392.0,148211.52,0.2,147915.69,Republic of Ireland
Tipperary,2017,4,2017 Q4,502.0,129898.36,0.47,129290.7,Republic of Ireland
Tipperary,2018,1,2018 Q1,339.0,137182.08,0.23,136867.29,Republic of Ireland
Tipperary,2018,2,2018 Q2,402.0,140093.42,0.17,139855.67,Republic of Ireland
Tipperary,2018,3,2018 Q3,380.0,153761.38,0.77,152586.46,Republic of Ireland
Tipperary,2018,4,2018 Q4,487.0,153947.13,0.73,152831.46,Republic of Ireland
Tipperary,2019,1,2019 Q1,359.0,148008.21,0.83,146789.86,Republic of Ireland
Tipperary,2019,2,2019 Q2,438.0,146638.21,1.17,144942.38,Republic of Ireland
Tipperary,2019,3,2019 Q3,400.0,155973.41,0.7,154889.19,Republic of Ireland
Tipperary,2019,4,2019 Q4,469.0,182362.38,1.03,180503.2,Republic of Ireland
Tipperary,2020,1,2020 Q1,336.0,147831.34,1.03,146324.2,Republic of Ireland
Tipperary,2020,2,2020 Q2,264.0,147345.93,-0.3,147789.3,Republic of Ireland
Tipperary,2020,3,2020 Q3,306.0,149635.61,-0.93,151040.28,Republic of Ireland
Tipperary,2020,4,2020 Q4,509.0,173218.97,-1.13,175198.72,Republic of Ireland
Tipperary,2021,1,2021 Q1,367.0,179717.1,-0.23,180131.4,Republic of Ireland
Tipperary,2021,2,2021 Q2,336.0,161527.14,1.4,159296.99,Republic of Ireland
Tipperary,2021,3,2021 Q3,418.0,186320.02,2.93,181016.25,Republic of Ireland
Tipperary,2021,4,2021 Q4,529.0,194035.24,5.27,184321.5,Republic of Ireland
Tipperary,2022,1,2022 Q1,413.0,191996.37,5.77,181522.52,Republic of Ireland
Tipperary,2022,2,2022 Q2,406.0,218491.71,7.97,202363.36,Republic of Ireland
Tipperary,2022,3,2022 Q3,410.0,206060.19,8.7,189567.79,Republic of Ireland
Tipperary,2022,4,2022 Q4,510.0,209225.84,8.8,192303.16,Republic of Ireland
Tipperary,2023,1,2023 Q1,360.0,208021.26,7.97,192665.79,Republic of Ireland
Tipperary,2023,2,2023 Q2,406.0,243148.37,6.63,228029.98,Republic of Ireland
Tipperary,2023,3,2023 Q3,448.0,213088.08,6.23,200591.24,Republic of Ireland
Tipperary,2023,4,2023 Q4,503.0,214850.79,4.5,205598.84,Republic of Ireland
Tipperary,2024,1,2024 Q1,319.0,210794.57,3.47,203725.31,Republic of Ireland
Tipperary,2024,2,2024 Q2,386.0,230892.64,2.47,225327.06,Republic of Ireland
Tipperary,2024,3,2024 Q3,403.0,225937.71,1.53,222532.96,Republic of Ireland
Tipperary,2024,4,2024 Q4,485.0,250453.84,1.03,247900.46,Republic of Ireland
Tipperary,2025,1,2025 Q1,311.0,245337.08,1.9,240762.59,Republic of Ireland
Tipperary,2025,2,2025 Q2,366.0,412447.67,1.9,404757.28,Republic of Ireland
Tipperary,2025,3,2025 Q3,388.0,267882.68,2.13,262295.78,Republic of Ireland
Tipperary,2025,4,2025 Q4,156.0,268751.32,3.05,260797.01,Republic of Ireland
Waterford,2010,1,2010 Q1,98.0,190048.98,-3.37,196676.99,Republic of Ireland
Waterford,2010,2,2010 Q2,98.0,173879.49,-1.33,176223.26,Republic of Ireland
Waterford,2010,3,2010 Q3,113.0,188523.62,0.2,188147.33,Republic of Ireland
Waterford,2010,4,2010 Q4,150.0,174329.04,0.93,172722.72,Republic of Ireland
Waterford,2011,1,2011 Q1,99.0,179525.29,2.27,175540.52,Republic of Ireland
Waterford,2011,2,2011 Q2,110.0,153326.44,2.87,149048.74,Republic of Ireland
Waterford,2011,3,2011 Q3,131.0,143455.01,2.43,140051.76,Republic of Ireland
Waterford,2011,4,2011 Q4,167.0,134474.87,2.7,130939.51,Republic of Ireland
Waterford,2012,1,2012 Q1,103.0,112890.28,2.13,110535.86,Republic of Ireland
Waterford,2012,2,2012 Q2,135.0,116495.05,1.8,114435.21,Republic of Ireland
Waterford,2012,3,2012 Q3,141.0,141179.61,1.77,138724.19,Republic of Ireland
Waterford,2012,4,2012 Q4,211.0,126977.85,1.07,125633.57,Republic of Ireland
Waterford,2013,1,2013 Q1,110.0,113071.76,0.97,111985.5,Republic of Ireland
Waterford,2013,2,2013 Q2,173.0,132294.12,0.53,131596.66,Republic of Ireland
Waterford,2013,3,2013 Q3,216.0,111332.45,0.3,110999.45,Republic of Ireland
Waterford,2013,4,2013 Q4,247.0,118602.2,0.23,118330.04,Republic of Ireland
Waterford,2014,1,2014 Q1,195.0,120978.11,0.07,120893.49,Republic of Ireland
Waterford,2014,2,2014 Q2,228.0,115552.05,0.37,115126.09,Republic of Ireland
Waterford,2014,3,2014 Q3,291.0,126575.71,0.37,126109.11,Republic of Ireland
Waterford,2014,4,2014 Q4,422.0,123129.97,-0.03,123166.92,Republic of Ireland
Waterford,2015,1,2015 Q1,274.0,125042.21,-0.6,125796.99,Republic of Ireland
Waterford,2015,2,2015 Q2,258.0,127555.56,-0.43,128106.42,Republic of Ireland
Waterford,2015,3,2015 Q3,373.0,130948.38,-0.17,131171.37,Republic of Ireland
Waterford,2015,4,2015 Q4,379.0,134386.78,-0.07,134480.92,Republic of Ireland
Waterford,2016,1,2016 Q1,294.0,134771.6,-0.13,134947.03,Republic of Ireland
Waterford,2016,2,2016 Q2,329.0,133074.78,0.17,132848.94,Republic of Ireland
Waterford,2016,3,2016 Q3,409.0,144600.28,0.13,144412.54,Republic of Ireland
Waterford,2016,4,2016 Q4,445.0,141559.38,-0.07,141658.55,Republic of Ireland
Waterford,2017,1,2017 Q1,300.0,143196.89,0.57,142385.3,Republic of Ireland
Waterford,2017,2,2017 Q2,321.0,137680.8,0.23,137364.86,Republic of Ireland
Waterford,2017,3,2017 Q3,354.0,175952.71,0.2,175601.5,Republic of Ireland
Waterford,2017,4,2017 Q4,421.0,153495.65,0.47,152777.6,Republic of Ireland
Waterford,2018,1,2018 Q1,326.0,165226.53,0.23,164847.38,Republic of Ireland
Waterford,2018,2,2018 Q2,378.0,167055.76,0.17,166772.24,Republic of Ireland
Waterford,2018,3,2018 Q3,382.0,180522.01,0.77,179142.61,Republic of Ireland
Waterford,2018,4,2018 Q4,513.0,183722.27,0.73,182390.82,Republic of Ireland
Waterford,2019,1,2019 Q1,317.0,171827.23,0.83,170412.81,Republic of Ireland
Waterford,2019,2,2019 Q2,366.0,186580.62,1.17,184422.87,Republic of Ireland
Waterford,2019,3,2019 Q3,432.0,189601.55,0.7,188283.57,Republic of Ireland
Waterford,2019,4,2019 Q4,466.0,212807.52,1.03,210637.95,Republic of Ireland
Waterford,2020,1,2020 Q1,323.0,187071.47,1.03,185164.27,Republic of Ireland
Waterford,2020,2,2020 Q2,223.0,192259.17,-0.3,192837.69,Republic of Ireland
Waterford,2020,3,2020 Q3,330.0,202706.71,-0.93,204609.58,Republic of Ireland
Waterford,2020,4,2020 Q4,531.0,202950.29,-1.13,205269.84,Republic of Ireland
Waterford,2021,1,2021 Q1,403.0,195137.96,-0.23,195587.81,Republic of Ireland
Waterford,2021,2,2021 Q2,374.0,195295.1,1.4,192598.72,Republic of Ireland
Waterford,2021,3,2021 Q3,434.0,226138.09,2.93,219700.85,Republic of Ireland
Waterford,2021,4,2021 Q4,548.0,239465.61,5.27,227477.54,Republic of Ireland
Waterford,2022,1,2022 Q1,414.0,240460.82,5.77,227343.12,Republic of Ireland
Waterford,2022,2,2022 Q2,466.0,267805.7,7.97,248037.14,Republic of Ireland
Waterford,2022,3,2022 Q3,501.0,263757.2,8.7,242646.92,Republic of Ireland
Waterford,2022,4,2022 Q4,517.0,263829.68,8.8,242490.52,Republic of Ireland
Waterford,2023,1,2023 Q1,399.0,256390.25,7.97,237464.34,Republic of Ireland
Waterford,2023,2,2023 Q2,389.0,250958.41,6.63,235354.41,Republic of Ireland
Waterford,2023,3,2023 Q3,466.0,271203.55,6.23,255298.46,Republic of Ireland
Waterford,2023,4,2023 Q4,530.0,264975.81,4.5,253565.37,Republic of Ireland
Waterford,2024,1,2024 Q1,372.0,263811.01,3.47,254963.76,Republic of Ireland
Waterford,2024,2,2024 Q2,492.0,269723.31,2.47,263221.73,Republic of Ireland
Waterford,2024,3,2024 Q3,426.0,273432.81,1.53,269312.33,Republic of Ireland
Waterford,2024,4,2024 Q4,477.0,332018.9,1.03,328633.97,Republic of Ireland
Waterford,2025,1,2025 Q1,316.0,306887.81,1.9,301165.66,Republic of Ireland
Waterford,2025,2,2025 Q2,358.0,304798.97,1.9,299115.77,Republic of Ireland
Waterford,2025,3,2025 Q3,460.0,303756.07,2.13,297421.0,Republic of Ireland
Waterford,2025,4,2025 Q4,181.0,316209.99,3.05,306851.04,Republic of Ireland
Westmeath,2010,1,2010 Q1,71.0,171976.25,-3.37,177973.97,Republic of Ireland
Westmeath,2010,2,2010 Q2,97.0,161340.64,-1.33,163515.4,Republic of Ireland
Westmeath,2010,3,2010 Q3,138.0,156199.15,0.2,155887.37,Republic of Ireland
Westmeath,2010,4,2010 Q4,104.0,157901.79,0.93,156446.84,Republic of Ireland
Westmeath,2011,1,2011 Q1,65.0,143733.15,2.27,140542.83,Republic of Ireland
Westmeath,2011,2,2011 Q2,98.0,143323.88,2.87,139325.24,Republic of Ireland
Westmeath,2011,3,2011 Q3,106.0,133140.79,2.43,129982.22,Republic of Ireland
Westmeath,2011,4,2011 Q4,100.0,125117.59,2.7,121828.23,Republic of Ireland
Westmeath,2012,1,2012 Q1,87.0,95136.68,2.13,93152.53,Republic of Ireland
Westmeath,2012,2,2012 Q2,82.0,124074.16,1.8,121880.31,Republic of Ireland
Westmeath,2012,3,2012 Q3,114.0,116990.73,1.77,114956.01,Republic of Ireland
Westmeath,2012,4,2012 Q4,149.0,111063.72,1.07,109887.92,Republic of Ireland
Westmeath,2013,1,2013 Q1,90.0,103046.93,0.97,102056.98,Republic of Ireland
Westmeath,2013,2,2013 Q2,120.0,117513.52,0.53,116893.98,Republic of Ireland
Westmeath,2013,3,2013 Q3,131.0,104442.84,0.3,104130.45,Republic of Ireland
Westmeath,2013,4,2013 Q4,197.0,106031.45,0.23,105788.13,Republic of Ireland
Westmeath,2014,1,2014 Q1,133.0,87842.49,0.07,87781.04,Republic of Ireland
Westmeath,2014,2,2014 Q2,191.0,106292.45,0.37,105900.61,Republic of Ireland
Westmeath,2014,3,2014 Q3,251.0,107545.75,0.37,107149.3,Republic of Ireland
Westmeath,2014,4,2014 Q4,377.0,116376.44,-0.03,116411.36,Republic of Ireland
Westmeath,2015,1,2015 Q1,195.0,122657.83,-0.6,123398.21,Republic of Ireland
Westmeath,2015,2,2015 Q2,213.0,111463.5,-0.43,111944.87,Republic of Ireland
Westmeath,2015,3,2015 Q3,244.0,123169.14,-0.17,123378.88,Republic of Ireland
Westmeath,2015,4,2015 Q4,320.0,158879.67,-0.07,158990.97,Republic of Ireland
Westmeath,2016,1,2016 Q1,157.0,127707.84,-0.13,127874.07,Republic of Ireland
Westmeath,2016,2,2016 Q2,262.0,122186.83,0.17,121979.47,Republic of Ireland
Westmeath,2016,3,2016 Q3,268.0,136767.55,0.13,136589.98,Republic of Ireland
Westmeath,2016,4,2016 Q4,305.0,139667.55,-0.07,139765.38,Republic of Ireland
Westmeath,2017,1,2017 Q1,211.0,154598.28,0.57,153722.07,Republic of Ireland
Westmeath,2017,2,2017 Q2,236.0,147830.21,0.23,147490.99,Republic of Ireland
Westmeath,2017,3,2017 Q3,298.0,159612.27,0.2,159293.68,Republic of Ireland
Westmeath,2017,4,2017 Q4,253.0,180857.67,0.47,180011.62,Republic of Ireland
Westmeath,2018,1,2018 Q1,232.0,181976.61,0.23,181559.02,Republic of Ireland
Westmeath,2018,2,2018 Q2,245.0,172649.97,0.17,172356.96,Republic of Ireland
Westmeath,2018,3,2018 Q3,238.0,183252.78,0.77,181852.52,Republic of Ireland
Westmeath,2018,4,2018 Q4,321.0,171333.27,0.73,170091.6,Republic of Ireland
Westmeath,2019,1,2019 Q1,195.0,176383.53,0.83,174931.6,Republic of Ireland
Westmeath,2019,2,2019 Q2,268.0,195261.49,1.17,193003.35,Republic of Ireland
Westmeath,2019,3,2019 Q3,435.0,171716.31,0.7,170522.65,Republic of Ireland
Westmeath,2019,4,2019 Q4,287.0,187216.62,1.03,185307.95,Republic of Ireland
Westmeath,2020,1,2020 Q1,231.0,177758.36,1.03,175946.12,Republic of Ireland
Westmeath,2020,2,2020 Q2,166.0,204592.49,-0.3,205208.12,Republic of Ireland
Westmeath,2020,3,2020 Q3,199.0,192858.61,-0.93,194669.03,Republic of Ireland
Westmeath,2020,4,2020 Q4,356.0,211082.85,-1.13,213495.34,Republic of Ireland
Westmeath,2021,1,2021 Q1,268.0,198310.07,-0.23,198767.23,Republic of Ireland
Westmeath,2021,2,2021 Q2,247.0,217999.68,1.4,214989.83,Republic of Ireland
Westmeath,2021,3,2021 Q3,296.0,220245.54,2.93,213976.04,Republic of Ireland
Westmeath,2021,4,2021 Q4,316.0,217531.13,5.27,206641.15,Republic of Ireland
Westmeath,2022,1,2022 Q1,230.0,237315.05,5.77,224368.96,Republic of Ireland
Westmeath,2022,2,2022 Q2,258.0,223056.65,7.97,206591.33,Republic of Ireland
Westmeath,2022,3,2022 Q3,330.0,244034.44,8.7,224502.7,Republic of Ireland
Westmeath,2022,4,2022 Q4,382.0,273557.03,8.8,251431.09,Republic of Ireland
Westmeath,2023,1,2023 Q1,246.0,234744.47,7.97,217416.38,Republic of Ireland
Westmeath,2023,2,2023 Q2,309.0,241005.75,6.63,226020.58,Republic of Ireland
Westmeath,2023,3,2023 Q3,333.0,262926.55,6.23,247506.88,Republic of Ireland
Westmeath,2023,4,2023 Q4,409.0,311474.18,4.5,298061.42,Republic of Ireland
Westmeath,2024,1,2024 Q1,216.0,251322.68,3.47,242894.25,Republic of Ireland
Westmeath,2024,2,2024 Q2,303.0,286155.89,2.47,279258.22,Republic of Ireland
Westmeath,2024,3,2024 Q3,321.0,289418.36,1.53,285056.98,Republic of Ireland
Westmeath,2024,4,2024 Q4,315.0,306582.97,1.03,303457.36,Republic of Ireland
Westmeath,2025,1,2025 Q1,217.0,279551.25,1.9,274338.82,Republic of Ireland
Westmeath,2025,2,2025 Q2,233.0,534103.79,1.9,524145.03,Republic of Ireland
Westmeath,2025,3,2025 Q3,390.0,310187.35,2.13,303718.15,Republic of Ireland
Westmeath,2025,4,2025 Q4,126.0,316144.91,3.05,306787.88,Republic of Ireland
Wexford,2010,1,2010 Q1,149.0,193781.0,-3.37,200539.18,Republic of Ireland
Wexford,2010,2,2010 Q2,165.0,176262.93,-1.33,178638.82,Republic of Ireland
Wexford,2010,3,2010 Q3,225.0,175340.43,0.2,174990.45,Republic of Ireland
Wexford,2010,4,2010 Q4,192.0,176318.58,0.93,174693.93,Republic of Ireland
Wexford,2011,1,2011 Q1,99.0,155641.76,2.27,152187.11,Republic of Ireland
Wexford,2011,2,2011 Q2,144.0,151215.8,2.87,146996.99,Republic of Ireland
Wexford,2011,3,2011 Q3,191.0,136401.0,2.43,133165.09,Republic of Ireland
Wexford,2011,4,2011 Q4,192.0,136996.48,2.7,133394.82,Republic of Ireland
Wexford,2012,1,2012 Q1,168.0,126449.96,2.13,123812.74,Republic of Ireland
Wexford,2012,2,2012 Q2,188.0,122170.92,1.8,120010.73,Republic of Ireland
Wexford,2012,3,2012 Q3,272.0,118624.54,1.77,116561.4,Republic of Ireland
Wexford,2012,4,2012 Q4,319.0,130546.93,1.07,129164.86,Republic of Ireland
Wexford,2013,1,2013 Q1,188.0,117577.46,0.97,116447.91,Republic of Ireland
Wexford,2013,2,2013 Q2,208.0,119689.08,0.53,119058.07,Republic of Ireland
Wexford,2013,3,2013 Q3,275.0,107558.13,0.3,107236.42,Republic of Ireland
Wexford,2013,4,2013 Q4,347.0,118712.31,0.23,118439.9,Republic of Ireland
Wexford,2014,1,2014 Q1,228.0,116361.68,0.07,116280.29,Republic of Ireland
Wexford,2014,2,2014 Q2,336.0,122349.86,0.37,121898.84,Republic of Ireland
Wexford,2014,3,2014 Q3,437.0,120945.44,0.37,120499.6,Republic of Ireland
Wexford,2014,4,2014 Q4,502.0,128449.69,-0.03,128488.23,Republic of Ireland
Wexford,2015,1,2015 Q1,336.0,134099.57,-0.6,134909.02,Republic of Ireland
Wexford,2015,2,2015 Q2,407.0,132231.78,-0.43,132802.84,Republic of Ireland
Wexford,2015,3,2015 Q3,478.0,133874.77,-0.17,134102.75,Republic of Ireland
Wexford,2015,4,2015 Q4,458.0,130382.72,-0.07,130474.05,Republic of Ireland
Wexford,2016,1,2016 Q1,300.0,137871.2,-0.13,138050.66,Republic of Ireland
Wexford,2016,2,2016 Q2,388.0,140820.67,0.17,140581.68,Republic of Ireland
Wexford,2016,3,2016 Q3,465.0,152780.74,0.13,152582.38,Republic of Ireland
Wexford,2016,4,2016 Q4,483.0,151317.28,-0.07,151423.28,Republic of Ireland
Wexford,2017,1,2017 Q1,359.0,146928.4,0.57,146095.66,Republic of Ireland
Wexford,2017,2,2017 Q2,407.0,149924.59,0.23,149580.56,Republic of Ireland
Wexford,2017,3,2017 Q3,512.0,152077.33,0.2,151773.78,Republic of Ireland
Wexford,2017,4,2017 Q4,550.0,174524.52,0.47,173708.09,Republic of Ireland
Wexford,2018,1,2018 Q1,357.0,165928.18,0.23,165547.42,Republic of Ireland
Wexford,2018,2,2018 Q2,430.0,171784.42,0.17,171492.88,Republic of Ireland
Wexford,2018,3,2018 Q3,488.0,177333.33,0.77,175978.3,Republic of Ireland
Wexford,2018,4,2018 Q4,541.0,181670.35,0.73,180353.77,Republic of Ireland
Wexford,2019,1,2019 Q1,422.0,175748.39,0.83,174301.69,Republic of Ireland
Wexford,2019,2,2019 Q2,482.0,182129.81,1.17,180023.53,Republic of Ireland
Wexford,2019,3,2019 Q3,497.0,201634.43,0.7,200232.8,Republic of Ireland
Wexford,2019,4,2019 Q4,550.0,195377.31,1.03,193385.44,Republic of Ireland
Wexford,2020,1,2020 Q1,374.0,193982.37,1.03,192004.72,Republic of Ireland
Wexford,2020,2,2020 Q2,272.0,181044.36,-0.3,181589.13,Republic of Ireland
Wexford,2020,3,2020 Q3,410.0,205554.89,-0.93,207484.49,Republic of Ireland
Wexford,2020,4,2020 Q4,793.0,221254.94,-1.13,223783.7,Republic of Ireland
Wexford,2021,1,2021 Q1,478.0,233100.71,-0.23,233638.08,Republic of Ireland
Wexford,2021,2,2021 Q2,491.0,215544.96,1.4,212569.0,Republic of Ireland
Wexford,2021,3,2021 Q3,574.0,227042.55,2.93,220579.57,Republic of Ireland
Wexford,2021,4,2021 Q4,626.0,249700.47,5.27,237200.03,Republic of Ireland
Wexford,2022,1,2022 Q1,448.0,234405.93,5.77,221618.54,Republic of Ireland
Wexford,2022,2,2022 Q2,584.0,242481.35,7.97,224582.15,Republic of Ireland
Wexford,2022,3,2022 Q3,641.0,258157.25,8.7,237495.17,Republic of Ireland
Wexford,2022,4,2022 Q4,688.0,284481.89,8.8,261472.33,Republic of Ireland
Wexford,2023,1,2023 Q1,503.0,259232.03,7.97,240096.35,Republic of Ireland
Wexford,2023,2,2023 Q2,539.0,279078.83,6.63,261726.37,Republic of Ireland
Wexford,2023,3,2023 Q3,609.0,278065.61,6.23,261758.09,Republic of Ireland
Wexford,2023,4,2023 Q4,605.0,264905.64,4.5,253498.22,Republic of Ireland
Wexford,2024,1,2024 Q1,444.0,267118.59,3.47,258160.43,Republic of Ireland
Wexford,2024,2,2024 Q2,494.0,287928.86,2.47,280988.45,Republic of Ireland
Wexford,2024,3,2024 Q3,585.0,284936.2,1.53,280642.37,Republic of Ireland
Wexford,2024,4,2024 Q4,701.0,350212.57,1.03,346642.15,Republic of Ireland
Wexford,2025,1,2025 Q1,468.0,302937.04,1.9,297288.56,Republic of Ireland
Wexford,2025,2,2025 Q2,486.0,317428.0,1.9,311509.32,Republic of Ireland
Wexford,2025,3,2025 Q3,570.0,323045.58,2.13,316308.22,Republic of Ireland
Wexford,2025,4,2025 Q4,227.0,299867.78,3.05,290992.51,Republic of Ireland
Wicklow,2010,1,2010 Q1,127.0,302954.26,-3.37,313519.88,Republic of Ireland
Wicklow,2010,2,2010 Q2,158.0,278559.03,-1.33,282313.8,Republic of Ireland
Wicklow,2010,3,2010 Q3,229.0,301853.42,0.2,301250.92,Republic of Ireland
Wicklow,2010,4,2010 Q4,204.0,291439.78,0.93,288754.36,Republic of Ireland
Wicklow,2011,1,2011 Q1,111.0,269961.52,2.27,263969.41,Republic of Ireland
Wicklow,2011,2,2011 Q2,128.0,249657.45,2.87,242692.19,Republic of Ireland
Wicklow,2011,3,2011 Q3,158.0,243091.54,2.43,237324.55,Republic of Ireland
Wicklow,2011,4,2011 Q4,179.0,232442.74,2.7,226331.78,Republic of Ireland
Wicklow,2012,1,2012 Q1,114.0,203129.96,2.13,198893.52,Republic of Ireland
Wicklow,2012,2,2012 Q2,174.0,210379.74,1.8,206659.86,Republic of Ireland
Wicklow,2012,3,2012 Q3,215.0,257759.91,1.77,253276.91,Republic of Ireland
Wicklow,2012,4,2012 Q4,287.0,248892.62,1.07,246257.66,Republic of Ireland
Wicklow,2013,1,2013 Q1,165.0,268770.99,0.97,266188.96,Republic of Ireland
Wicklow,2013,2,2013 Q2,203.0,222671.62,0.53,221497.68,Republic of Ireland
Wicklow,2013,3,2013 Q3,283.0,224472.62,0.3,223801.22,Republic of Ireland
Wicklow,2013,4,2013 Q4,337.0,266581.98,0.23,265970.25,Republic of Ireland
Wicklow,2014,1,2014 Q1,239.0,291030.76,0.07,290827.18,Republic of Ireland
Wicklow,2014,2,2014 Q2,342.0,219357.07,0.37,218548.44,Republic of Ireland
Wicklow,2014,3,2014 Q3,349.0,278037.3,0.37,277012.36,Republic of Ireland
Wicklow,2014,4,2014 Q4,410.0,269161.16,-0.03,269241.93,Republic of Ireland
Wicklow,2015,1,2015 Q1,253.0,284723.41,-0.6,286442.06,Republic of Ireland
Wicklow,2015,2,2015 Q2,349.0,282756.79,-0.43,283977.89,Republic of Ireland
Wicklow,2015,3,2015 Q3,340.0,301457.05,-0.17,301970.4,Republic of Ireland
Wicklow,2015,4,2015 Q4,470.0,290840.02,-0.07,291043.75,Republic of Ireland
Wicklow,2016,1,2016 Q1,273.0,333312.62,-0.13,333746.49,Republic of Ireland
Wicklow,2016,2,2016 Q2,338.0,296371.3,0.17,295868.33,Republic of Ireland
Wicklow,2016,3,2016 Q3,377.0,300009.82,0.13,299620.31,Republic of Ireland
Wicklow,2016,4,2016 Q4,458.0,312510.95,-0.07,312729.87,Republic of Ireland
Wicklow,2017,1,2017 Q1,344.0,321042.83,0.57,319223.26,Republic of Ireland
Wicklow,2017,2,2017 Q2,403.0,330417.2,0.23,329658.99,Republic of Ireland
Wicklow,2017,3,2017 Q3,443.0,332846.71,0.2,332182.34,Republic of Ireland
Wicklow,2017,4,2017 Q4,484.0,334838.07,0.47,333271.69,Republic of Ireland
Wicklow,2018,1,2018 Q1,356.0,340560.65,0.23,339779.16,Republic of Ireland
Wicklow,2018,2,2018 Q2,387.0,332422.58,0.17,331858.42,Republic of Ireland
Wicklow,2018,3,2018 Q3,388.0,335626.61,0.77,333062.03,Republic of Ireland
Wicklow,2018,4,2018 Q4,493.0,323525.2,0.73,321180.58,Republic of Ireland
Wicklow,2019,1,2019 Q1,316.0,326519.82,0.83,323832.01,Republic of Ireland
Wicklow,2019,2,2019 Q2,449.0,314827.5,1.17,311186.62,Republic of Ireland
Wicklow,2019,3,2019 Q3,641.0,345434.63,0.7,343033.39,Republic of Ireland
Wicklow,2019,4,2019 Q4,575.0,407911.15,1.03,403752.5,Republic of Ireland
Wicklow,2020,1,2020 Q1,323.0,393979.66,1.03,389963.04,Republic of Ireland
Wicklow,2020,2,2020 Q2,258.0,334052.6,-0.3,335057.78,Republic of Ireland
Wicklow,2020,3,2020 Q3,387.0,330923.64,-0.93,334030.12,Republic of Ireland
Wicklow,2020,4,2020 Q4,771.0,376915.69,-1.13,381223.52,Republic of Ireland
Wicklow,2021,1,2021 Q1,481.0,404936.0,-0.23,405869.5,Republic of Ireland
Wicklow,2021,2,2021 Q2,446.0,415923.76,1.4,410181.22,Republic of Ireland
Wicklow,2021,3,2021 Q3,547.0,461715.67,2.93,448572.5,Republic of Ireland
Wicklow,2021,4,2021 Q4,673.0,437133.76,5.27,415250.08,Republic of Ireland
Wicklow,2022,1,2022 Q1,381.0,414160.08,5.77,391566.69,Republic of Ireland
Wicklow,2022,2,2022 Q2,552.0,480100.74,7.97,444661.24,Republic of Ireland
Wicklow,2022,3,2022 Q3,614.0,448700.95,8.7,412788.36,Republic of Ireland
Wicklow,2022,4,2022 Q4,626.0,597764.5,8.8,549415.9,Republic of Ireland
Wicklow,2023,1,2023 Q1,408.0,599469.09,7.97,555218.2,Republic of Ireland
Wicklow,2023,2,2023 Q2,492.0,534128.96,6.63,500918.09,Republic of Ireland
Wicklow,2023,3,2023 Q3,663.0,461235.32,6.23,434185.56,Republic of Ireland
Wicklow,2023,4,2023 Q4,809.0,483121.74,4.5,462317.46,Republic of Ireland
Wicklow,2024,1,2024 Q1,484.0,457220.43,3.47,441886.96,Republic of Ireland
Wicklow,2024,2,2024 Q2,586.0,443520.34,2.47,432829.45,Republic of Ireland
Wicklow,2024,3,2024 Q3,712.0,473729.62,1.53,466590.78,Republic of Ireland
Wicklow,2024,4,2024 Q4,811.0,949784.42,1.03,940101.37,Republic of Ireland
Wicklow,2025,1,2025 Q1,487.0,498795.62,1.9,489495.21,Republic of Ireland
Wicklow,2025,2,2025 Q2,569.0,489586.76,1.9,480458.06,Republic of Ireland
Wicklow,2025,3,2025 Q3,563.0,517403.02,2.13,506612.18,Republic of Ireland
Wicklow,2025,4,2025 Q4,213.0,533681.91,3.05,517886.37,Republic of Ireland
